,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42301.686338202206,-42279.442360655514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-42079.22095526859,-42069.77643908664,-42059.31445159122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-41833.20582009956,-41827.51547409698,-41821.08282734558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-42055.56264568969,-42051.19044663116,-42046.42495657608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-42040.81382782861,-42037.202485875336,-42032.72703154489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-42267.56534411117,-42268.99803759262,-42265.49034768263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-42270.11904026672,-42268.68457394758,-42265.13777328979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42479.10966235319,-42475.63942743789,-42470.6790685341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42172.384665563215,-42165.90462425204,-42158.91935930664,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42369.25790783616,-42364.82882956678,-42359.40327256462,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42121.45222262556,-42121.67002099296,-42118.51154355656,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42085.64524310371,-42088.277340694774,-42086.77026942656,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42574.943990513195,-42585.632234606004,-42588.48037055082,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42241.338112863756,-42253.275210409825,-42256.737048608404,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42205.66482403821,-42215.789729100805,-42217.56540090201
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42148.185535413366,-42150.615655485366
