,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42896.916394463085,-42879.53281139424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-43008.89142486484,-43000.19731113346,-42990.868710249975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-42552.28275205758,-42541.443508168726,-42529.65623523858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-42514.11198788636,-42508.00525218003,-42500.34696417802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-43049.90686244037,-43042.8204478648,-43034.97947591808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-42504.97677096369,-42495.740384664554,-42490.452562249644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-43072.87445290112,-43070.115990185215,-43066.06588163927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42639.75927190568,-42640.52969073655,-42638.983940404876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42705.16483899952,-42705.279385156755,-42703.07080666153,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42988.30382666532,-42986.98675138483,-42983.865233587916,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42648.91150735936,-42651.8191604316,-42651.394245890115,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42920.755782648026,-42925.37984734872,-42925.62646203924,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42657.05368494057,-42665.83574891466,-42668.68204211551,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42769.55933655899,-42783.62583177681,-42789.26892596915,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42609.1300899076,-42615.92761197791,-42617.02451799397
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42688.3642446833,-42692.048970654614
