,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42614.51147726742,-42615.89733389584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-42734.22100394216,-42735.35790389028,-42734.47766917196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-42861.270188938564,-42860.46246493954,-42857.682881962246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-42725.66245142062,-42722.66337743838,-42717.66839281161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-42769.14438212383,-42764.132362012744,-42757.09129488933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-42733.79448732398,-42726.78295167945,-42722.628744853624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-42761.08790684084,-42757.97579318899,-42754.17337467497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42969.01910133243,-42966.81430017629,-42963.386104191784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42802.85219321272,-42807.70653352069,-42808.59810418489,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42328.845794484354,-42329.096293323426,-42327.28164070031,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42711.39463781966,-42710.104280181346,-42707.155397762624,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42679.98965416218,-42685.82712185258,-42686.88156778602,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42854.32071999056,-42870.11300250374,-42877.03125262192,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42769.761250036485,-42785.23580441638,-42791.5400697137,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42757.32628657242,-42763.64766990336,-42764.56325209692
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42876.48286741045,-42879.3850110724
