,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42289.04608492435,-42268.59793262066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-42270.73462949575,-42265.68061147512,-42259.248368247165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-42309.1647911507,-42303.56068502249,-42296.55144353093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-42397.15944401802,-42390.18543211998,-42382.08583156647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-42138.67570690693,-42133.33954910816,-42126.47251324238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-41800.14550320686,-41797.23926295222,-41790.967704482006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-42183.1307499844,-42185.645975894855,-42184.56522800663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42272.25818080418,-42267.326801440504,-42261.358614098885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42364.89309956768,-42361.29669232354,-42356.441393880574,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41999.51614422784,-41998.83908143493,-41995.42096215241,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42203.02248754951,-42202.89175849908,-42199.22015327038,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41867.34439605229,-41871.55486994804,-41871.30618289162,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42411.695254383696,-42415.97722497631,-42415.09456327458,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42215.20384469677,-42231.878480493026,-42237.90413997738,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42327.33686318894,-42335.3934429702,-42336.08486062741
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42275.20817814438,-42278.83295888161
