,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42501.779898555986,-42410.67883756947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-43371.800979198924,-43291.50800362419,-43225.61155235957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-42671.6104286034,-42606.29354468178,-42555.141439827195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-43035.43011114191,-42993.148568483106,-42964.461655290834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-42603.22973448228,-42568.52604165863,-42547.854228051416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-42920.57838311981,-42904.152720840684,-42899.87697261903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-42705.89007094692,-42704.54436368081,-42701.84809406917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42193.5768274698,-42190.197254978826,-42186.05408666867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42951.805932246854,-42947.79769347447,-42943.15308426574,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42831.05659209031,-42833.45373426631,-42832.599645655246,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42683.92068062976,-42685.70163659343,-42684.38604269966,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42263.48065487632,-42269.20502041325,-42269.98443500344,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42481.36646245464,-42489.29318956677,-42491.47433656968,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42267.81280852501,-42277.30654609717,-42280.40186298864,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42664.85774761952,-42676.17631139832,-42679.984128833465
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42846.515033031275,-42848.35606861179
