,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42684.26970891304,-42686.54130486793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-42831.989373725126,-42833.18469194717,-42833.993983309934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-42747.77745870895,-42749.80406574554,-42751.433117430875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-42543.895553630064,-42545.532237094114,-42546.95973877258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-43184.749607485006,-43186.00779036827,-43187.021561902235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-42636.113493006895,-42636.24101023025,-42637.211158388716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-42966.08400015182,-42974.82655000077,-42978.4918892686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42781.28794231401,-42784.32193189903,-42784.09866077826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43028.96030846282,-43033.443371098496,-43034.59506937603,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42750.830365609385,-42752.74518975357,-42752.43681615449,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42793.285184589426,-42794.60873180486,-42793.818496218875,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42861.89141493894,-42859.16820835228,-42855.7971803854,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42628.281556359485,-42638.336729140094,-42642.61816532142,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43179.67261001568,-43188.836711950375,-43192.307422410944,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42877.094105072094,-42884.24157859037,-42886.47662747705
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43202.63396598051,-43204.255031236054
