,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42175.90056282358,-42200.709458053876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-42213.14401406126,-42236.72966790276,-42260.74221640902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-42485.0210844882,-42524.800121010114,-42565.49529451208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-42370.10008698778,-42410.47219580488,-42451.17782169657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-42718.28963249998,-42759.008338154126,-42800.34569579439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-42185.25717377739,-42230.003057659436,-42225.683868439875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-42364.97381740885,-42361.367331417285,-42356.27655659605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42325.93657115289,-42320.40294907976,-42314.714368386696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42097.7578511088,-42094.790048881005,-42090.28698453634,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42432.32901434464,-42429.062664363075,-42424.30167397703,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42349.95775470464,-42349.83278450216,-42346.62583374428,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42421.91098454441,-42421.577445859184,-42418.47374420927,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42246.96449219631,-42244.36241471336,-42240.46924673773,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42360.46812563703,-42374.0487008021,-42378.71374309261,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41794.462852411045,-41804.86651820142,-41806.96232789352
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42498.94935149152,-42501.987981375
