,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42884.53108082941,-42885.84064279726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-43199.083209455544,-43200.742329985434,-43202.22351867014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-42554.298491808324,-42555.58262405053,-42556.68549308434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-43038.07964783934,-43040.259778797896,-43042.25274568823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-42956.309105492364,-42957.509713626634,-42958.45231453253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-42822.728325575205,-42824.93813011012,-42822.42839299899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-42803.367331217014,-42800.056403510454,-42796.392574220474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42913.26580537296,-42911.19487763553,-42908.23814440249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42629.53866694594,-42627.88247363889,-42625.029616009975,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42609.37069541465,-42609.584309306556,-42608.27132988225,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43265.181211978146,-43269.012100596316,-43269.899855892574,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43247.23173180043,-43250.87985736509,-43251.17930230552,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42811.467710650184,-42813.501094981424,-42812.82077496003,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43331.59854114513,-43347.54628595653,-43355.01279655051,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42957.36812796244,-42960.70677037602,-42960.64591314133
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43189.44664879599,-43191.77385277525
