,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-42677.806542862796,-42677.93198989763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-42963.56492656849,-42965.294757310374,-42966.865158502085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-42905.290309316486,-42907.13948834595,-42908.565010434955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-43204.1864097725,-43205.415984452826,-43206.180282415015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-43008.193474667605,-43010.33478631311,-43012.29555119806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-42869.99629813871,-42871.01697475156,-42868.622351764396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-42895.84670841879,-42899.7311729904,-42900.45832191677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-42817.88466164146,-42826.83577929895,-42830.220470233304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42827.59461591268,-42825.522162991285,-42822.746904132495,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42421.34661087887,-42427.50028128755,-42429.396149186585,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43317.32454301337,-43320.269625199195,-43320.59741245774,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42649.25616406355,-42659.27212438849,-42663.5075786837,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42599.3620958239,-42622.263171266175,-42633.88723013828,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42919.38856951666,-42933.80819102943,-42940.25986094662,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42932.67832850025,-42939.55413901977,-42941.38837201716
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42584.54908980522,-42586.41433436035
