,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-40996.032346893204,-40994.73116509999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-40907.41088907874,-40901.882671763065,-40897.206249643925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-41333.10269150748,-41333.300151682044,-41334.205367899085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-41419.2498475263,-41421.272579307304,-41424.02757656072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-40816.8513931839,-40822.88260885162,-40829.61837621612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-41551.20347702742,-41557.187619330885,-41545.755126439035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-41315.67971469806,-41311.85596021611,-41305.17269208133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-41290.856034193675,-41285.51289921625,-41277.3773886714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41103.94215906389,-41095.016802666796,-41084.79063893325,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40868.08539419069,-40870.48321844,-40866.75113707568,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41205.40670943359,-41209.36538258012,-41206.657306878566,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41285.285532062524,-41280.84825874117,-41273.254533920495,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40999.96516565918,-41013.28278628345,-41014.99747863428,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41279.15316858328,-41314.104132297136,-41327.39797088399,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41457.660282020726,-41481.68093472472,-41487.70989777526
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40892.534951584115,-40897.80196153121
