,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-41202.52556027415,-41201.86578358653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-41003.91195002607,-41004.976103697336,-41006.74049655012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-41372.833101922886,-41377.09350078763,-41382.18567341031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-41200.99994033517,-41210.13336700143,-41219.96343368234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,-41422.10327713308,-41428.204803393455,-41435.07971756277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,-41377.41846341947,-41383.04883069852,-41374.45374816209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,-41035.74488937081,-41033.820117823016,-41028.423621263515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,-41127.006179277145,-41120.636486121795,-41111.971165444826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41057.73165972514,-41046.16370423438,-41033.853772513,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41129.514534124595,-41125.826877761276,-41118.609911950734,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41175.668858561134,-41179.13573671608,-41175.144834863335,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40919.37062214253,-40954.1637828585,-40968.27636349892,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41289.950636011425,-41309.28553170371,-41314.60610418688,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41187.39772107962,-41205.00758727304,-41208.29482988596,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41079.799485454176,-41101.97760759516,-41107.137933905
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41283.202747848365,-41291.818284311375
